RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,AreaType,AreaCode,LngtCode,LngtClass,Sex,Maturity,PlusGr,AgeRings,NoAtLngt,IndWgt,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,170,F,62,-9,0,1,38.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,180,F,62,-9,0,1,38.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,240,M,62,-9,1,1,103.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,250,M,62,-9,1,1,124.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,250,F,62,-9,1,1,121.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,260,M,62,-9,2,1,131.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,260,M,62,-9,3,1,150.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,260,F,62,-9,1,1,141.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,280,F,62,-9,2,1,177.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,290,F,62,-9,2,1,202.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,290,F,62,-9,2,1,210.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,300,F,62,-9,2,1,201.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,320,F,62,-9,2,1,242.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,320,F,62,-9,2,1,270.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,320,F,62,-9,3,1,247.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126438,0,30E9,.,340,F,62,-9,3,1,353.0000,126438,Merlangius merlangus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,127259,0,30E9,.,310,F,62,-9,2,1,267.0000,127259,Chelidonichthys cuculus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126975,0,30E9,.,400,M,66,-9,5,1,726.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,360,M,62,-9,4,1,506.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,360,F,62,-9,4,1,518.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,400,M,62,-9,5,1,610.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,410,M,62,-9,6,1,740.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,410,F,62,-9,5,1,678.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,420,F,62,-9,5,1,750.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,430,M,62,-9,6,1,714.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,430,M,62,-9,6,1,752.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,430,F,62,-9,5,1,842.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,440,M,62,-9,5,1,782.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0455,5,2018,W,126975,0,30E9,.,560,F,62,-9,8,1,1570.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,350,M,62,-9,4,1,456.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,350,M,62,-9,4,1,460.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,360,M,62,-9,4,1,474.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,360,F,62,-9,4,1,468.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,370,M,62,-9,5,1,484.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,370,M,62,-9,5,1,504.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,370,F,62,-9,4,1,478.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,370,F,62,-9,5,1,490.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,380,M,62,-9,4,1,548.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,380,F,62,-9,4,1,544.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,390,F,62,-9,4,1,548.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,400,F,62,-9,7,1,602.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,410,F,62,-9,5,1,672.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,420,F,62,-9,5,1,686.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,440,M,62,-9,7,1,892.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0456,6,2018,W,126975,0,30E9,.,470,F,62,-9,5,1,1146.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,210,F,62,-9,5,1,250.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,250,M,61,-9,2,1,137.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,250,M,62,-9,3,1,136.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,260,M,62,-9,6,1,186.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,290,M,62,-9,4,1,250.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,300,M,62,-9,4,1,264.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,310,F,62,-9,4,1,282.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,320,F,62,-9,3,1,304.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,330,F,62,-9,4,1,388.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,340,F,62,-9,5,1,441.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,370,F,62,-9,3,1,531.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,370,F,62,-9,4,1,551.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,380,F,62,-9,4,1,506.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,390,F,62,-9,6,1,602.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,450,F,62,-9,8,1,822.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127143,0,30E9,.,450,F,62,-9,9,1,878.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,230,M,62,-9,2,1,120.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,240,M,62,-9,2,1,119.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,240,M,62,-9,3,1,151.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,240,M,62,-9,3,1,156.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,M,61,-9,2,1,141.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,M,62,-9,4,1,161.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,F,62,-9,2,1,126.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,F,62,-9,2,1,144.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,F,62,-9,2,1,167.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,250,F,62,-9,3,1,157.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,M,62,-9,2,1,176.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,F,62,-9,2,1,159.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,F,62,-9,2,1,175.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,F,62,-9,2,1,183.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,F,62,-9,3,1,196.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,260,F,62,-9,4,1,193.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,270,M,62,-9,2,1,178.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,270,F,62,-9,3,1,186.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,280,F,62,-9,2,1,196.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,280,F,62,-9,4,1,201.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,290,F,62,-9,3,1,256.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,290,F,62,-9,5,1,219.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,300,F,62,-9,3,1,254.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,300,F,62,-9,5,1,277.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,320,M,62,-9,5,1,287.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127143,0,30E9,.,410,F,62,-9,7,1,661.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,126975,0,30E9,.,340,F,62,-9,4,1,375.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126975,0,30E9,.,390,F,62,-9,4,1,564.0000,126975,Dicentrarchus labrax,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,127143,0,30E9,.,330,F,62,-9,6,1,374.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,127143,0,30E9,.,350,F,62,-9,5,1,433.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,127143,0,30E9,.,400,F,62,-9,7,1,698.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,127143,0,30E9,.,420,F,62,-9,7,1,746.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,260,M,62,-9,4,1,173.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,270,F,62,-9,4,1,171.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,270,F,62,-9,4,1,181.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,280,F,62,-9,3,1,190.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,280,F,62,-9,4,1,206.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,280,F,62,-9,4,1,238.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,310,F,62,-9,3,1,303.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,310,F,62,-9,4,1,273.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,320,F,62,-9,4,1,330.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,320,F,62,-9,5,1,348.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,340,F,62,-9,5,1,367.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127143,0,30E9,.,350,F,62,-9,4,1,439.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127160,0,30E9,.,260,M,62,-9,4,1,150.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0466,16,2018,W,127160,0,30E9,.,240,M,62,-9,2,1,136.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,110,F,-9,-9,0,1,19.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,110,F,61,-9,0,1,18.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,120,F,61,-9,0,1,21.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,120,F,61,-9,0,1,23.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,130,F,61,-9,0,1,25.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,140,M,61,-9,0,1,42.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,140,F,61,-9,0,1,39.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,140,F,61,-9,0,1,41.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,150,F,61,-9,0,1,45.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,126986,0,30E9,.,210,M,62,-9,1,1,120.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,100,F,61,-9,0,1,15.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,130,M,61,-9,0,1,30.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,190,M,62,-9,1,1,92.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,210,M,62,-9,1,1,130.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,210,F,62,-9,1,1,127.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0467,17,2018,W,126986,0,30E9,.,210,F,62,-9,1,1,129.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126986,0,30E9,.,100,M,61,-9,0,1,13.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,126986,0,30E9,.,120,F,61,-9,0,1,24.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0465,15,2018,W,127149,0,30E9,.,370,F,62,-9,1,1,868.0000,127149,Scophthalmus maximus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0464,14,2018,W,127149,0,30E9,.,330,M,62,-9,1,1,664.0000,127149,Scophthalmus maximus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0506,55,2018,W,127149,0,30F0,.,350,F,62,-9,1,1,783.0000,127149,Scophthalmus maximus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0502,51,2018,W,127149,0,30F0,.,350,F,62,-9,1,1,805.0000,127149,Scophthalmus maximus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0506,55,2018,W,126986,0,30F0,.,190,M,62,-9,1,1,93.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0502,51,2018,W,127160,0,30F0,.,220,M,62,-9,3,1,103.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0504,53,2018,W,126986,0,30F0,.,250,F,62,-9,2,1,220.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0504,53,2018,W,126986,0,30F0,.,260,F,62,-9,1,1,247.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0504,53,2018,W,126986,0,30F0,.,260,F,62,-9,1,1,257.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0504,53,2018,W,126986,0,30F0,.,260,F,62,-9,2,1,233.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0504,53,2018,W,126986,0,30F0,.,270,F,62,-9,1,1,253.0000,126986,Mullus surmuletus,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0499,48,2018,W,127143,0,30F0,.,310,F,62,-9,3,1,298.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0499,48,2018,W,127143,0,30F0,.,370,F,62,-9,6,1,478.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0499,48,2018,W,127143,0,30F0,.,390,F,62,-9,7,1,667.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0499,48,2018,W,127143,0,30F0,.,420,F,62,-9,7,1,664.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0499,48,2018,W,127143,0,30F0,.,420,F,62,-9,7,1,704.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0498,47,2018,W,127143,0,30F0,.,270,F,62,-9,4,1,170.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0498,47,2018,W,127143,0,30F0,.,320,M,62,-9,4,1,339.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0506,55,2018,W,127143,0,30F0,.,220,M,61,-9,2,1,94.0000,127143,Pleuronectes platessa,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,180,M,61,-9,1,1,54.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,200,M,61,-9,1,1,77.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,210,F,61,-9,2,1,83.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,230,F,62,-9,2,1,125.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,260,M,62,-9,2,1,181.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,260,F,62,-9,2,1,152.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,270,F,62,-9,2,1,166.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,270,F,62,-9,2,1,201.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0503,52,2018,W,127160,0,30F0,.,320,F,62,-9,6,1,338.0000,127160,Solea solea,20190108
CA,FR-CGFS,4,FRA,THA2,GOV,50,-9,P,W0497,46,2018,W,127143,0,30F0,.,290,M,62,-9,4,1,139.0000,127143,Pleuronectes platessa,20190108
