Campagne;Annee;Trait;Espece;Nombre;Poids
CGFS;2012;15;TRAHDRA;1;0.46
CGFS;2012;15;ZEUSFAB;3;0.95
CGFS;2012;16;ALLO;26;0.11
CGFS;2012;16;FMAMMOD;1;0.04
CGFS;2012;16;ATHE;1;0.01
CGFS;2012;16;BUGLLUT;9;0.1
CGFS;2012;16;CALM;19;0.54
CGFS;2012;16;CLUPHAR;128;0.81
CGFS;2012;16;ECITVIP;44;0.98
CGFS;2012;16;LIMDLIM;225;15.58
CGFS;2012;16;LIZAAUR;2;1.2
CGFS;2012;16;MERNMER;201;24.34
CGFS;2012;16;NECOPUB;1;0.1
CGFS;2012;16;PLEUPLA;57;5.29
CGFS;2012;16;RAJACLA;4;1.03
CGFS;2012;16;SARDPIL;1;0.1
CGFS;2012;16;SOLESOL;1;0.05
CGFS;2012;16;SPRASPR;65;0.53
CGFS;2012;16;TRACTRA;5;0.19
CGFS;2012;16;TRAHDRA;1;0.06
CGFS;2012;16;TRISLUS;22;0.71
CGFS;2012;17;ALLO;2;0
CGFS;2012;17;ARNO;2;0.05
CGFS;2012;17;CALM;4;0.27
CGFS;2012;17;CHELLUC;1;0.16
CGFS;2012;17;CLUPHAR;1;0.02
CGFS;2012;17;LIMDLIM;53;10.08
CGFS;2012;17;LOLI;108;6.3
CGFS;2012;17;MICTKIT;9;2.44
CGFS;2012;17;MULLSUR;18;0.32
CGFS;2012;17;PLATFLE;1;0.24
CGFS;2012;17;PLEUPLA;45;9.18
CGFS;2012;17;RAJACLA;12;8.58
CGFS;2012;17;SCOMSCO;2;0.49
CGFS;2012;17;SEPIOFF;1;0.52
CGFS;2012;17;TRACTRA;62;0.76
CGFS;2012;17;ZEUSFAB;4;1.54
CGFS;2012;18;AEQUOPE;75;1.38
CGFS;2012;18;ALLO;838;2.18
CGFS;2012;18;DICELAB;4;3.9
CGFS;2012;18;GADUMOR;5;8.72
CGFS;2012;18;HOMAGAM;3;1.97
CGFS;2012;18;FMAMMOD;1;0.23
CGFS;2012;18;LIMDLIM;6;0.73
CGFS;2012;18;LOLI;18.0;2.05
CGFS;2012;18;MERNMER;150;23.52
CGFS;2012;18;MICTKIT;10;0.34
CGFS;2012;18;MULLSUR;1;0.33
CGFS;2012;18;MUST;3;9.98
CGFS;2012;18;SARDPIL;3;0.03
CGFS;2012;18;SCYOCAN;42;19.2
CGFS;2012;18;SPRASPR;10;0.02
CGFS;2012;18;TRACTRA;3;0.26
CGFS;2012;18;TRISLUS;1;0.04
CGFS;2012;18;TRISMIN;32;0.77
CGFS;2012;18;ZEUSFAB;7;0.98
CGFS;2012;19;AEQUOPE;3;0.02
CGFS;2012;19;AGONCAT;1;0.01
CGFS;2012;19;ALLO;171;0.53
CGFS;2012;19;BUGLLUT;3;0.03
CGFS;2012;19;CALM;39;1.36
CGFS;2012;19;CHELLUC;4;0.59
CGFS;2012;19;CRAGCRA;6;0
CGFS;2012;19;GADUMOR;2;6.32
CGFS;2012;19;LIMDLIM;35;4.82
CGFS;2012;19;LOLI;1;0.01
CGFS;2012;19;MERNMER;110;21.5
CGFS;2012;19;MUST;2;4.06
CGFS;2012;19;PLEUPLA;18;4.66
CGFS;2012;19;RAJACLA;5;0.98
CGFS;2012;19;SCYOCAN;74;46.58
CGFS;2012;19;SOLESOL;4;0.46
CGFS;2012;19;SPRASPR;125;0.37
CGFS;2012;19;TRISMIN;17;0.27
CGFS;2012;19;ZEUSFAB;6;1.07
CGFS;2012;20;AEQUOPE;3;0.12
CGFS;2012;20;ALLO;107;0.4
CGFS;2012;20;CALM;3;0.14
CGFS;2012;20;CANCPAG;1;0.6
CGFS;2012;20;ECITVIP;2;0.02
CGFS;2012;20;FMAMMOD;1;0.03
CGFS;2012;20;LIMDLIM;38;5.5
CGFS;2012;20;LOLI;160;8.28
CGFS;2012;20;MICTKIT;4;0.83
CGFS;2012;20;MUST;9;23.98
CGFS;2012;20;PLEUPLA;28;4.72
CGFS;2012;20;RAJACLA;6;8.06
CGFS;2012;20;SCYOCAN;59;31.8
CGFS;2012;20;SEPIOFF;1;0.33
CGFS;2012;20;TRACTRA;12;0.72
CGFS;2012;20;TRAHDRA;1;0.16
CGFS;2012;20;TRISLUS;6;0.21
CGFS;2012;20;TRISMIN;13;0.37
CGFS;2012;20;ZEUSFAB;2;0.03
CGFS;2012;21;ALLO;13;0.07
CGFS;2012;21;BUGLLUT;27;0.46
CGFS;2012;21;CALM;3;0.09
CGFS;2012;21;CHELLUC;1;0.15
CGFS;2012;21;ECITVIP;1;0.02
CGFS;2012;21;EUTRGUR;1;0.08
CGFS;2012;21;GADUMOR;6;25.44
CGFS;2012;21;LIMDLIM;83;10.8
CGFS;2012;21;LOLI;1;0.06
CGFS;2012;21;MAJABRA;1;1.28
CGFS;2012;21;MERNMER;2472;304.92
CGFS;2012;21;MICTKIT;9;2.78
CGFS;2012;21;MUST;4;4
CGFS;2012;21;PLATFLE;6;2.29
CGFS;2012;21;PLEUPLA;525;148.32
CGFS;2012;21;RAJACLA;6;0.52
CGFS;2012;21;SCYOCAN;21;11.13
CGFS;2012;21;SOLESOL;11;1.3
CGFS;2012;21;TRISLUS;327;7.92
CGFS;2012;21;TRISMIN;39;1.4
CGFS;2012;21;ZEUSFAB;8;1.91
CGFS;2012;22;ALLO;18;0.06
CGFS;2012;22;ARNO;1;0.02
CGFS;2012;22;BUGLLUT;13;0.27
CGFS;2012;22;CALM;3;0.14
CGFS;2012;22;CHELLUC;3;0.93
CGFS;2012;22;ECITVIP;2;0.03
CGFS;2012;22;EUTRGUR;1;0.11
CGFS;2012;22;GADUMOR;1;1.06
CGFS;2012;22;LIMDLIM;790;53.48
CGFS;2012;22;LIZAAUR;1;0.42
CGFS;2012;22;LOLI;1;0.16
CGFS;2012;22;MERNMER;838;82.72
CGFS;2012;22;MUST;1;0.14
CGFS;2012;22;PLEUPLA;405;83.88
CGFS;2012;22;RAJACLA;1;0.11
CGFS;2012;22;SEPIOFF;1;0.15
CGFS;2012;22;SOLESOL;11;1.17
CGFS;2012;22;SPRASPR;323;4.12
CGFS;2012;22;TRACTRA;2;0.09
CGFS;2012;22;ZEUSFAB;3;0.08
CGFS;2012;23;ALOS;1;0.5
CGFS;2012;23;BUGLLUT;11;0.23
CGFS;2012;23;CALM;3;0.1
CGFS;2012;23;CHELLUC;4;0.91
CGFS;2012;23;DICELAB;2;1.15
CGFS;2012;23;EUTRGUR;29;3.51
CGFS;2012;23;GADUMOR;1;7.54
CGFS;2012;23;LIMDLIM;1353;110.64
CGFS;2012;23;LOLI;15;1.06
CGFS;2012;23;MERNMER;836;119.41
CGFS;2012;23;MICTKIT;16;4
CGFS;2012;23;MUST;5;19.54
CGFS;2012;23;PLEUPLA;433;93.1
CGFS;2012;23;RAJACLA;3;2.88
CGFS;2012;23;SCYOCAN;31;22.26
CGFS;2012;23;SEPIOFF;4;1.24
CGFS;2012;23;SOLESOL;1;0.11
CGFS;2012;23;TRACTRA;1;0.18
CGFS;2012;23;TRISLUS;8;0.22
CGFS;2012;23;TRISMIN;2;0.04
CGFS;2012;23;ZEUSFAB;2;0.34
CGFS;2012;24;ALLO;86;0.24
CGFS;2012;24;ARNO;1;0.03
CGFS;2012;24;CALM;2;0.06
CGFS;2012;24;ECITVIP;9;0.06
CGFS;2012;24;ENGRENC;1;0.01
CGFS;2012;24;LIMDLIM;52;6.68
CGFS;2012;24;LIZAAUR;5;2.96
CGFS;2012;24;LOLI;17;0.86
CGFS;2012;24;MERNMER;2;0.01
CGFS;2012;24;MICTKIT;1;0.49
CGFS;2012;24;PLEUPLA;30;5.76
CGFS;2012;24;RAJACLA;4;10.18
CGFS;2012;24;RAJAMIC;1;0.38
CGFS;2012;24;SCYOCAN;41;28.06
CGFS;2012;24;SPRASPR;2;0.01
CGFS;2012;24;TRACTRA;2;0
CGFS;2012;24;ZEUSFAB;2;0.06
CGFS;2012;25;ALLO;295;0.99
CGFS;2012;25;ARNO;1;0.02
CGFS;2012;25;CALM;10;0.61
CGFS;2012;25;CANCPAG;1;0.44
CGFS;2012;25;CHELCUC;11;1.02
CGFS;2012;25;CHELLUC;1;0.2
CGFS;2012;25;ECITVIP;2;0.01
CGFS;2012;25;EUTRGUR;1;0.11
CGFS;2012;25;HIPPHIP;1;0.01
CGFS;2012;25;LIMDLIM;2;0.25
CGFS;2012;25;LOLI;12;0.83
CGFS;2012;25;MERNMER;6;1.26
CGFS;2012;25;MICTKIT;22;3.78
CGFS;2012;25;MULLSUR;1;0.01
CGFS;2012;25;MUST;23;35.1
CGFS;2012;25;PLEUPLA;4;0.72
CGFS;2012;25;SCYOCAN;28;16.54
CGFS;2012;25;SEPIOFF;3;1.18
CGFS;2012;25;TRACTRA;33;0.32
CGFS;2012;25;TRISMIN;92;0.99
CGFS;2012;25;ZEUSFAB;3;1.18
CGFS;2012;26;ALLO;52;0.2
CGFS;2012;26;CALM;9;0.47
CGFS;2012;26;CHELCUC;1;0.14
CGFS;2012;26;CHELLUC;2;1.28
CGFS;2012;26;ECITVIP;7;0.08
CGFS;2012;26;ENGRENC;2;0.01
CGFS;2012;26;EUTRGUR;4;0.24
CGFS;2012;26;LIMDLIM;176;20.78
CGFS;2012;26;LOLI;2;0.13
CGFS;2012;26;MERNMER;2;0.34
CGFS;2012;26;MULLSUR;1;0.02
CGFS;2012;26;MUST;1;2.1
CGFS;2012;26;PLEUPLA;21;2.58
CGFS;2012;26;RAJACLA;1;0.98
CGFS;2012;26;TRACTRA;4;0.09
CGFS;2012;26;TRISMIN;1;0.04
CGFS;2012;26;ZEUSFAB;1;0.36
CGFS;2012;27;AEQUOPE;13;0.33
CGFS;2012;27;ALLO;92;0.16
CGFS;2012;27;CALM;114;7.88
CGFS;2012;27;CHELCUC;5;0.11
CGFS;2012;27;ECITVIP;1;0.01
CGFS;2012;27;FMAMMOD;1;0.07
CGFS;2012;27;LIMDLIM;5;0.76
CGFS;2012;27;LOLI;1;0.04
CGFS;2012;27;SARDPIL;1;0.12
CGFS;2012;27;SCOMSCO;5;0.82
CGFS;2012;27;SEPIOFF;4;1.81
CGFS;2012;28;AEQUOPE;53;0.84
CGFS;2012;28;ALLO;40;0.08
CGFS;2012;28;ALOS;2;0.42
CGFS;2012;28;CALM;11;0.69
CGFS;2012;28;CHELCUC;2;0.42
CGFS;2012;28;CHELLUC;1;0.52
CGFS;2012;28;FMAMMOD;1;0.04
CGFS;2012;28;LIMDLIM;1;0.24
CGFS;2012;28;MICTKIT;4;0.84
CGFS;2012;28;PLEUPLA;1;0.68
CGFS;2012;28;SCOMSCO;83;11.9
CGFS;2012;28;SCYOCAN;1;0.58
CGFS;2012;28;SEPIOFF;5;2.16
CGFS;2012;28;SPONCAN;1;0.19
CGFS;2012;28;TRACTRA;7;0.19
CGFS;2012;28;TRGPLAS;1;0.02
CGFS;2012;29;AEQUOPE;6;0.15
CGFS;2012;29;ALLO;66;0.15
CGFS;2012;29;CALM;1;0.07
CGFS;2012;29;CHELCUC;8;1.68
CGFS;2012;29;CHELLUC;1;0.21
CGFS;2012;29;ECITVIP;3;0.03
CGFS;2012;29;LOLI;7.0;2.82
CGFS;2012;29;MULLSUR;1;0.15
CGFS;2012;29;PLEUPLA;8;2.96
CGFS;2012;29;RAJABRA;13;71.1
CGFS;2012;29;RAJAMIC;1;2.02
CGFS;2012;29;SCOMSCO;4;0.53
CGFS;2012;29;SCYOCAN;5;3.6
CGFS;2012;29;SEPIOFF;1;0.36
CGFS;2012;29;TRACTRA;101;4.81
CGFS;2012;29;TRAHDRA;6;2.32
CGFS;2012;29;TRISMIN;1;0.01
CGFS;2012;30;ALLO;716;2.15
CGFS;2012;30;ARNO;1;0.04
CGFS;2012;30;BUGLLUT;18;0.17
CGFS;2012;30;CALM;2;0.15
CGFS;2012;30;CHELLUC;4;0.65
CGFS;2012;30;ECITVIP;2;0.03
CGFS;2012;30;ENGRENC;38;0.32
CGFS;2012;30;EUTRGUR;7;1.17
CGFS;2012;30;GADUMOR;1;0.6
CGFS;2012;30;LIMDLIM;131;16.99
CGFS;2012;30;LOLI;33.0;1.58
CGFS;2012;30;MERNMER;1;0.21
CGFS;2012;30;MICTKIT;2;0.54
CGFS;2012;30;MUST;1;0.24
CGFS;2012;30;PLEUPLA;137;33.05
CGFS;2012;30;RAJACLA;9;4.82
CGFS;2012;30;SARDPIL;1;0.01
CGFS;2012;30;SCYOCAN;97;66.1
CGFS;2012;30;SEPIOFF;2;1.22
CGFS;2012;30;SOLESOL;2;0.28
CGFS;2012;30;SPRASPR;6;0.13
CGFS;2012;30;ZEUSFAB;1;0.25
CGFS;2012;31;ALLO;361;1.35
CGFS;2012;31;BUGLLUT;1;0.01
CGFS;2012;31;CANCPAG;1;0.6
CGFS;2012;31;CHELCUC;9;4.24
CGFS;2012;31;CHELLUC;2;1.16
CGFS;2012;31;LOLI;32.0;2.68
CGFS;2012;31;MERNMER;2;0.43
CGFS;2012;31;MICTKIT;1;0.28
CGFS;2012;31;PLEUPLA;13;6.39
CGFS;2012;31;RAJACLA;1;0.92
CGFS;2012;31;RAJAMON;2;1.16
CGFS;2012;31;RAJAUND;1;0.4
CGFS;2012;31;SCYOCAN;122;84.04
CGFS;2012;31;SEPIOFF;1;0.58
CGFS;2012;31;SOLESOL;1;0.23
CGFS;2012;31;SPONCAN;11;2.58
CGFS;2012;31;SPRASPR;2;0.01
CGFS;2012;32;AEQUOPE;15;0.29
CGFS;2012;32;ALLO;193;0.43
CGFS;2012;32;CALM;5;0.31
CGFS;2012;32;CHELCUC;12;1.74
CGFS;2012;32;DICELAB;1;1.84
CGFS;2012;32;LOLI;43;1.65
CGFS;2012;32;MICTKIT;7;1.26
CGFS;2012;32;MULLSUR;1;0.18
CGFS;2012;32;SCYOCAN;10;7.62
CGFS;2012;32;SCYOSTE;1;5.66
CGFS;2012;32;SEPIOFF;11;4.22
CGFS;2012;32;TRACTRA;12;0.53
CGFS;2012;32;TRISMIN;1;0.01
CGFS;2012;32;ZEUSFAB;1;0.01
CGFS;2012;33;AEQUOPE;158;3.18
CGFS;2012;33;ALLO;76;0.31
CGFS;2012;33;CHELCUC;2;0.49
CGFS;2012;33;CHELLUC;1;0.24
CGFS;2012;33;GALOGAL;2;4.06
CGFS;2012;33;LOLI;28.0;2.8
CGFS;2012;33;MICTKIT;18;3.12
CGFS;2012;33;PECTMAX;1;0.05
CGFS;2012;33;PLEUPLA;1;0.38
CGFS;2012;33;RAJABRA;1;3.48
CGFS;2012;33;RAJACLA;7;5.54
CGFS;2012;33;SCYOCAN;21;12.4
CGFS;2012;33;SPONCAN;24;2.6
CGFS;2012;33;TRACTRA;112;11.27
CGFS;2012;33;ZEUSFAB;5;0.48
CGFS;2012;34;AEQUOPE;21;0.46
CGFS;2012;34;ALLO;26;0.07
CGFS;2012;34;CALM;1;0.05
CGFS;2012;34;CHELCUC;11;1.13
CGFS;2012;34;LOLI;15.0;1.12
CGFS;2012;34;MICTKIT;3;0.54
CGFS;2012;34;MULLSUR;1;0.13
CGFS;2012;34;MUST;1;2.72
CGFS;2012;34;RAJACLA;3;4.32
CGFS;2012;34;SCYOCAN;35;23.12
CGFS;2012;34;SEPIOFF;5;2.57
CGFS;2012;34;SPONCAN;1;0.22
CGFS;2012;34;TRACTRA;1705;183.87
CGFS;2012;34;ZEUSFAB;2;1.02
CGFS;2012;35;AEQUOPE;13;0.41
CGFS;2012;35;ALLO;165;0.19
CGFS;2012;35;CALM;29;2.72
CGFS;2012;35;CHELCUC;1;0.13
CGFS;2012;35;LOLI;11.0;2.04
CGFS;2012;35;MICTKIT;1;0.27
CGFS;2012;35;SCYOCAN;1;0.82
CGFS;2012;35;SEPIOFF;6;3.7
CGFS;2012;35;TRACTRA;45;0.98
CGFS;2012;36;AEQUOPE;4;0.09
CGFS;2012;36;ALLO;22;0.03
CGFS;2012;36;CALM;3;0.2
CGFS;2012;36;CHELCUC;6;1.03
CGFS;2012;36;LOLI;21.0;7.96
CGFS;2012;36;SCYOCAN;11;8.5
CGFS;2012;36;SEPIOFF;6;5.44
CGFS;2012;36;SOLESOL;1;0.11
CGFS;2012;36;TRACTRA;2147;163.49
CGFS;2012;36;TRISMIN;1755;23.18
CGFS;2012;37;AEQUOPE;4;0.11
CGFS;2012;37;ALLO;139;0.23
CGFS;2012;37;CHELCUC;53;7.88
CGFS;2012;37;LOLI;6;3.5
CGFS;2012;37;MICTKIT;6;2.12
CGFS;2012;37;MULLSUR;2;0.41
CGFS;2012;37;SCYOCAN;35;24.34
CGFS;2012;37;SCYOSTE;16;2.91
CGFS;2012;37;SEPIOFF;1;0.68
CGFS;2012;37;SPONCAN;1;0.23
CGFS;2012;37;TRACTRA;43;1.95
CGFS;2012;37;TRGPLAS;1;0.26
CGFS;2012;37;TRISMIN;527;7.13
CGFS;2012;38;AEQUOPE;60;1.38
CGFS;2012;38;ALLO;245;0.52
CGFS;2012;38;CHELCUC;25;5.72
CGFS;2012;38;LOLI;3;2.54
CGFS;2012;38;PECTMAX;1;0.07
CGFS;2012;38;RAJACLA;8;19.94
CGFS;2012;38;SCYOCAN;11;9.12
CGFS;2012;38;SPONCAN;5;1.25
CGFS;2012;38;TRACTRA;92;1.94
CGFS;2012;38;TRGPLAS;2;0.37
CGFS;2012;38;TRISMIN;58;1.21
CGFS;2012;38;ZEUSFAB;3;1.26
CGFS;2012;39;AEQUOPE;36;0.99
CGFS;2012;39;ALLO;165;0.29
CGFS;2012;39;CHELCUC;7;1.86
CGFS;2012;39;LOLI;6;3.68
CGFS;2012;39;MICTKIT;4;1.21
CGFS;2012;39;RAJACLA;3;2.08
CGFS;2012;39;SCYOCAN;10;6.06
CGFS;2012;39;SCYOSTE;13;4.84
CGFS;2012;39;SPONCAN;1;0.22
CGFS;2012;39;TRACTRA;7;0.22
CGFS;2012;39;ZEUSFAB;1;0.34
CGFS;2012;40;AEQUOPE;33;0.87
CGFS;2012;40;AGONCAT;1;0.01
CGFS;2012;40;ALLO;17;0.03
CGFS;2012;40;BLENOCE;1;0.03
CGFS;2012;40;CALM;32;1.47
CGFS;2012;40;CHELCUC;2;0.04
CGFS;2012;40;HIPPHIP;2;0.01
CGFS;2012;40;LOLI;18.0;3.0
CGFS;2012;40;MICUVAR;1;0.1
CGFS;2012;40;MULLSUR;1;0.16
CGFS;2012;40;SEPIOFF;11;4.14
CGFS;2012;40;SOLESOL;1;0.23
CGFS;2012;40;TRACTRA;550;7.96
CGFS;2012;40;ZEUSFAB;1;0.01
CGFS;2012;41;AEQUOPE;3;0.07
CGFS;2012;41;ALLO;1;0
CGFS;2012;41;CALM;16;1.22
CGFS;2012;41;LIMDLIM;16;3
CGFS;2012;41;LOLI;13;0.9
CGFS;2012;41;MAJABRA;2;1.86
CGFS;2012;41;MERNMER;1;0.22
CGFS;2012;41;MICUVAR;3;0.14
CGFS;2012;41;MULLSUR;1;0.01
CGFS;2012;41;PLEUPLA;2;0.4
CGFS;2012;41;RAJACLA;2;1.25
CGFS;2012;41;SEPIOFF;1;0.45
CGFS;2012;41;SOLESOL;1;0.26
CGFS;2012;41;TRACTRA;166;2.86
CGFS;2012;41;TRAHDRA;2;0.16
CGFS;2012;41;ZEUSFAB;3;0.31
CGFS;2012;42;ALLO;335;0.8
CGFS;2012;42;FMAMMOD;4.0;0.1
CGFS;2012;42;ARNO;1;0.01
CGFS;2012;42;BUGLLUT;2;0.02
CGFS;2012;42;CALM;7;0.17
CGFS;2012;42;CLUPHAR;2;0.02
CGFS;2012;42;DICELAB;1;0.58
CGFS;2012;42;ECITVIP;24;0.38
CGFS;2012;42;LIMDLIM;44;3.45
CGFS;2012;42;LOLI;17;0.64
CGFS;2012;42;MERNMER;6;1.17
CGFS;2012;42;PLATFLE;4;0.83
CGFS;2012;42;PLEUPLA;47;5.91
CGFS;2012;42;RAJACLA;1;0.12
CGFS;2012;42;SCOMSCO;1;0.4
CGFS;2012;42;TRACTRA;39;0.28
CGFS;2012;42;ZEUSFAB;1;0.04
CGFS;2012;43;ALLO;57;0.33
CGFS;2012;43;CALM;21;0.48
CGFS;2012;43;ECITVIP;34;0.68
CGFS;2012;43;FMAMMOD;3;0.14
CGFS;2012;43;LIMDLIM;93;5.4
CGFS;2012;43;LOLI;315;12.48
CGFS;2012;43;MERNMER;5;0.94
CGFS;2012;43;NECOPUB;1;0.11
CGFS;2012;43;PLATFLE;2;0.27
CGFS;2012;43;PLEUPLA;9;0.81
CGFS;2012;43;SARDPIL;3;0.3
CGFS;2012;43;SCOMSCO;244;37.2
CGFS;2012;43;SPRASPR;1;0.02
CGFS;2012;43;TRACTRA;284;1.88
CGFS;2012;43;ZEUSFAB;1;0.33
CGFS;2012;44;ALLO;8;0.02
CGFS;2012;44;ARNO;1;0.02
CGFS;2012;44;BUGLLUT;1;0.01
CGFS;2012;44;CALM;29;1.43
CGFS;2012;44;LIMDLIM;2;0.71
CGFS;2012;44;LOLI;36;1.73
CGFS;2012;44;MERNMER;3;0.73
CGFS;2012;44;MULLSUR;4;0.03
CGFS;2012;44;RAJACLA;1;0.81
CGFS;2012;44;SEPIOFF;10;1.81
CGFS;2012;44;TRACTRA;3;0.26
CGFS;2012;44;ZEUSFAB;1;0.33
CGFS;2012;45;CALM;13;0.51
CGFS;2012;45;CHELLUC;1;0.21
CGFS;2012;45;DICELAB;14;5.9
CGFS;2012;45;ECITVIP;5;0.07
CGFS;2012;45;ENGRENC;1;0.01
CGFS;2012;45;GADUMOR;1;1.07
CGFS;2012;45;FMAMMOD;1;0.04
CGFS;2012;45;LIMDLIM;3;0.57
CGFS;2012;45;LOLI;1;0.03
CGFS;2012;45;MERNMER;2;0.72
CGFS;2012;45;MULLSUR;1;0.01
CGFS;2012;45;NECOPUB;12;1.06
CGFS;2012;45;PLEUPLA;11;2.87
CGFS;2012;45;RAJACLA;4;1.53
CGFS;2012;45;SCYOCAN;1;0.82
CGFS;2012;45;SOLESOL;2;0.23
CGFS;2012;45;SPONCAN;4;0.23
CGFS;2012;45;TRACTRA;470;9.61
CGFS;2012;45;TRISLUS;1;0.03
CGFS;2012;45;TRISMIN;1;0.02
CGFS;2012;45;ZEUSFAB;2;0.36
CGFS;2012;46;AEQUOPE;6;0.12
CGFS;2012;46;ALLO;2;0
CGFS;2012;46;CALM;3;0.15
CGFS;2012;46;CHELCUC;7;1.77
CGFS;2012;46;HOMAGAM;1;1.31
CGFS;2012;46;LOLI;227;12.6
CGFS;2012;46;MAJABRA;7;5.16
CGFS;2012;46;SCYOCAN;13;10
CGFS;2012;46;SEPIOFF;10;4.4
CGFS;2012;46;SPONCAN;5;0.76
CGFS;2012;46;TRACTRA;15;0.09
CGFS;2012;46;TRISLUS;2;0.08
CGFS;2012;46;TRISMIN;4;0.09
CGFS;2012;47;LOLI;7;0.23
CGFS;2012;47;MICTKIT;2;0.67
CGFS;2012;47;MUST;1;0.88
CGFS;2012;47;PLEUPLA;4;2.18
CGFS;2012;47;RAJACLA;9;12.6
CGFS;2012;47;SCYOCAN;4;3.04
CGFS;2012;47;SEPIOFF;1;0.58
CGFS;2012;47;SOLESOL;3;0.59
CGFS;2012;47;SPONCAN;6;1.7
CGFS;2012;47;TRACTRA;8;0.05
CGFS;2012;47;TRAHDRA;1;0.19
CGFS;2012;47;TRISLUS;1;0.03
CGFS;2012;47;TRISMIN;2;0.03
CGFS;2012;47;ZEUSFAB;2;0.38
CGFS;2012;48;AEQUOPE;1;0.02
CGFS;2012;48;ALLO;2;0.01
CGFS;2012;48;RAJACLA;1;2.3
CGFS;2012;48;RAJAUND;1;3.08
CGFS;2012;48;SCYOCAN;4;2.97
CGFS;2012;48;SOLESOL;1;0.42
CGFS;2012;48;SPONCAN;2;0.07
CGFS;2012;48;TRACTRA;3;0.92
CGFS;2012;48;TRISLUS;4;1.24
CGFS;2012;48;TRISMIN;16;0.46
CGFS;2012;51;AEQUOPE;29;0.72
CGFS;2012;51;ALLO;74;0.17
CGFS;2012;51;CHELCUC;11;2.42
CGFS;2012;51;DICELAB;1;1.5
CGFS;2012;51;ENGRENC;3;0.02
CGFS;2012;51;LOLI;112.0;12.899999999999999
CGFS;2012;51;MULLSUR;2;0.01
CGFS;2012;51;PECTMAX;1;0.15
CGFS;2012;51;RAJAUND;2;2.68
CGFS;2012;51;SARDPIL;1;0.01
CGFS;2012;51;SCOMSCO;1;0.31
CGFS;2012;51;SCYOCAN;34;18.1
CGFS;2012;51;SEPIOFF;2;0.92
CGFS;2012;51;SPONCAN;40;5.19
CGFS;2012;51;TRACTRA;334;3.65
CGFS;2012;51;TRISLUS;2;0.04
CGFS;2012;51;TRISMIN;89;1.63
CGFS;2012;51;ZEUSFAB;1;0.42
CGFS;2012;52;AEQUOPE;4;0.09
CGFS;2012;52;ALLO;229;0.56
CGFS;2012;52;CHELCUC;4;1.32
CGFS;2012;52;LOLI;6.0;2.5
CGFS;2012;52;RAJACLA;2;2.9
CGFS;2012;52;RAJAUND;1;0.48
CGFS;2012;52;SCYOCAN;39;26.18
CGFS;2012;52;SPONCAN;10;3.06
CGFS;2012;52;TRACTRA;11;0.11
CGFS;2012;52;TRGPLAS;1;0.11
CGFS;2012;53;AEQUOPE;12;0.25
CGFS;2012;53;ALLO;602;0.88
CGFS;2012;53;CHELCUC;8;1.76
CGFS;2012;53;LOLI;6;1.9
CGFS;2012;53;MAJABRA;1;0.21
CGFS;2012;53;PECTMAX;1;0.26
CGFS;2012;53;SCYOCAN;2;1.52
CGFS;2012;53;SEPIOFF;3;0.78
CGFS;2012;53;SPONCAN;6;0.35
CGFS;2012;53;TRACTRA;3;21.17
CGFS;2012;53;TRGPLAS;3;0.36
CGFS;2012;53;TRISMIN;111;2
CGFS;2012;54;AEQUOPE;691;17.18
CGFS;2012;54;ALLO;1081;1.66
CGFS;2012;54;CHELCUC;8;1.52
CGFS;2012;54;LOLI;16.0;2.46
CGFS;2012;54;MAJABRA;1;0.4
CGFS;2012;54;MICTKIT;2;0.41
CGFS;2012;54;MUST;4;0.95
CGFS;2012;54;PECTMAX;3;0.42
CGFS;2012;54;SCYOCAN;1;0.5
CGFS;2012;54;SEPIOFF;2;0.56
CGFS;2012;54;SPONCAN;54;10.8
CGFS;2012;54;TRACTRA;4;0.34
CGFS;2012;54;TRISMIN;183;2.82
CGFS;2012;54;ZEUGPUN;1;0.02
CGFS;2012;55;AEQUOPE;10;0.26
CGFS;2012;55;ALLO;361;1.12
CGFS;2012;55;CALM;1;0.03
CGFS;2012;55;CHELCUC;1;0.1
CGFS;2012;55;LOLI;5;0.76
CGFS;2012;55;MULLSUR;1;0.34
CGFS;2012;55;RAJACLA;1;1.2
CGFS;2012;55;RAJAUND;1;1.66
CGFS;2012;55;SCYOCAN;2;1.52
CGFS;2012;55;SEPIOFF;1;0.3
CGFS;2012;55;SPONCAN;42;8.5
CGFS;2012;55;TRACTRA;52;0.67
CGFS;2012;55;TRGPLAS;1;0.18
CGFS;2012;56;AEQUOPE;13;0.25
CGFS;2012;56;ALLO;84;0.19
CGFS;2012;56;CALM;1;0.03
CGFS;2012;56;CHELCUC;6;1.61
CGFS;2012;56;MUST;1;0.88
CGFS;2012;56;RAJACLA;3;9.16
CGFS;2012;56;SCYOCAN;6;4.14
CGFS;2012;56;SCYOSTE;2;2.86
CGFS;2012;56;SPONCAN;27;2.31
CGFS;2012;56;TRACTRA;15;0.47
CGFS;2012;56;TRGPLAS;2;0.37
CGFS;2012;56;ZEUSFAB;1;0
CGFS;2012;57;CANCPAG;1;0.55
CGFS;2012;57;CHELCUC;3;0.57
CGFS;2012;57;LOLI;94.0;9.3
CGFS;2012;57;MAJABRA;1;1
CGFS;2012;57;MUST;2;0.81
CGFS;2012;57;NECOPUB;1;0.03
CGFS;2012;57;SCYOCAN;4;3.08
